Date,Order_ID,Dish_Name,Ingredient_Name,Quantity_Used,Unit,Stock_Available
2023-09-14,ORD-20230914-3095,Margherita Pizza,Mozzarella Cheese,0.25,kg,16.4
2023-09-14,ORD-20230914-3617,Pepperoni Pizza,Pizza Dough,1,ball,15
2023-09-14,ORD-20230914-3617,Pepperoni Pizza,Tomato Sauce,0.2,liter,9.85
2023-09-14,ORD-20230914-3617,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.2
2023-09-14,ORD-20230914-3617,Pepperoni Pizza,Pepperoni,0.1,kg,12.2
2023-09-14,ORD-20230914-1153,Cheeseburger,Burger Bun,1,piece,48
2023-09-14,ORD-20230914-1153,Cheeseburger,Burger Patty,1,piece,38
2023-09-14,ORD-20230914-1153,Cheeseburger,Mozzarella Cheese,0.05,kg,16.15
2023-09-14,ORD-20230914-1153,Cheeseburger,Lettuce,0.1,head,30.8
2023-09-14,ORD-20230914-1153,Cheeseburger,Tomatoes,0.05,kg,4.3
2023-09-14,ORD-20230914-1153,Cheeseburger,Onion,0.02,kg,7.91
2023-09-14,ORD-20230914-8912,Caesar Salad,Lettuce,0.5,head,30.3
2023-09-14,ORD-20230914-8912,Caesar Salad,Tomatoes,0.2,kg,4.1
2023-09-14,ORD-20230914-8912,Caesar Salad,Mozzarella Cheese,0.05,kg,16.1
2023-09-14,ORD-20230914-1621,Margherita Pizza,Pizza Dough,1,ball,14
2023-09-14,ORD-20230914-1621,Margherita Pizza,Tomato Sauce,0.2,liter,9.65
2023-09-14,ORD-20230914-1621,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.85
2023-09-14,ORD-20230914-3248,Margherita Pizza,Pizza Dough,1,ball,13
2023-09-14,ORD-20230914-3248,Margherita Pizza,Tomato Sauce,0.2,liter,9.45
2023-09-14,ORD-20230914-3248,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.6
2023-09-14,ORD-20230914-5753,Pepperoni Pizza,Pizza Dough,1,ball,12
2023-09-14,ORD-20230914-5753,Pepperoni Pizza,Tomato Sauce,0.2,liter,9.25
2023-09-14,ORD-20230914-5753,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,15.4
2023-09-14,ORD-20230914-5753,Pepperoni Pizza,Pepperoni,0.1,kg,12.1
2023-09-14,ORD-20230914-8957,Caesar Salad,Lettuce,0.5,head,29.8
2023-09-14,ORD-20230914-8957,Caesar Salad,Tomatoes,0.2,kg,3.9
2023-09-14,ORD-20230914-8957,Caesar Salad,Mozzarella Cheese,0.05,kg,15.35
2023-09-14,ORD-20230914-3995,Cheeseburger,Burger Bun,1,piece,47
2023-09-14,ORD-20230914-3995,Cheeseburger,Burger Patty,1,piece,37
2023-09-14,ORD-20230914-3995,Cheeseburger,Mozzarella Cheese,0.05,kg,15.3
2023-09-14,ORD-20230914-3995,Cheeseburger,Lettuce,0.1,head,29.7
2023-09-14,ORD-20230914-3995,Cheeseburger,Tomatoes,0.05,kg,3.85
2023-09-14,ORD-20230914-3995,Cheeseburger,Onion,0.02,kg,7.89
2023-09-14,ORD-20230914-6994,Caesar Salad,Lettuce,0.5,head,29.2
2023-09-14,ORD-20230914-6994,Caesar Salad,Tomatoes,0.2,kg,3.65
2023-09-14,ORD-20230914-6994,Caesar Salad,Mozzarella Cheese,0.05,kg,15.25
2023-09-14,ORD-20230914-8907,Spaghetti Bolognese,Pasta,0.2,kg,10.6
2023-09-14,ORD-20230914-8907,Spaghetti Bolognese,Tomato Sauce,0.15,liter,9.1
2023-09-14,ORD-20230914-8907,Spaghetti Bolognese,Ground Beef,0.15,kg,26.7
2023-09-14,ORD-20230914-8907,Spaghetti Bolognese,Onion,0.05,kg,7.84
2023-09-14,ORD-20230914-6673,Cheeseburger,Burger Bun,1,piece,46
2023-09-14,ORD-20230914-6673,Cheeseburger,Burger Patty,1,piece,36
2023-09-14,ORD-20230914-6673,Cheeseburger,Mozzarella Cheese,0.05,kg,15.2
2023-09-14,ORD-20230914-6673,Cheeseburger,Lettuce,0.1,head,29.1
2023-09-14,ORD-20230914-6673,Cheeseburger,Tomatoes,0.05,kg,3.6
2023-09-14,ORD-20230914-6673,Cheeseburger,Onion,0.02,kg,7.82
2023-09-14,ORD-20230914-3195,Caesar Salad,Lettuce,0.5,head,28.6
2023-09-14,ORD-20230914-3195,Caesar Salad,Tomatoes,0.2,kg,3.4
2023-09-14,ORD-20230914-3195,Caesar Salad,Mozzarella Cheese,0.05,kg,15.15
2023-09-14,ORD-20230914-4305,Caesar Salad,Lettuce,0.5,head,28.1
2023-09-14,ORD-20230914-4305,Caesar Salad,Tomatoes,0.2,kg,3.2
2023-09-14,ORD-20230914-4305,Caesar Salad,Mozzarella Cheese,0.05,kg,15.1
2023-09-14,ORD-20230914-4416,Caesar Salad,Lettuce,0.5,head,27.6
2023-09-14,ORD-20230914-4416,Caesar Salad,Tomatoes,0.2,kg,3.0
2023-09-14,ORD-20230914-4416,Caesar Salad,Mozzarella Cheese,0.05,kg,15.05
2023-09-14,ORD-20230914-5136,Margherita Pizza,Pizza Dough,1,ball,11
2023-09-14,ORD-20230914-5136,Margherita Pizza,Tomato Sauce,0.2,liter,8.9
2023-09-14,ORD-20230914-5136,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.8
2023-09-14,ORD-20230914-6070,Cheeseburger,Burger Bun,1,piece,45
2023-09-14,ORD-20230914-6070,Cheeseburger,Burger Patty,1,piece,35
2023-09-14,ORD-20230914-6070,Cheeseburger,Mozzarella Cheese,0.05,kg,14.75
2023-09-14,ORD-20230914-6070,Cheeseburger,Lettuce,0.1,head,27.5
2023-09-14,ORD-20230914-6070,Cheeseburger,Tomatoes,0.05,kg,2.95
2023-09-14,ORD-20230914-6070,Cheeseburger,Onion,0.02,kg,7.8
2023-09-14,ORD-20230914-4439,Caesar Salad,Lettuce,0.5,head,27.0
2023-09-14,ORD-20230914-4439,Caesar Salad,Tomatoes,0.2,kg,2.75
2023-09-14,ORD-20230914-4439,Caesar Salad,Mozzarella Cheese,0.05,kg,14.7
2023-09-14,ORD-20230914-6622,Spaghetti Bolognese,Pasta,0.2,kg,10.4
2023-09-14,ORD-20230914-6622,Spaghetti Bolognese,Tomato Sauce,0.15,liter,8.75
2023-09-14,ORD-20230914-6622,Spaghetti Bolognese,Ground Beef,0.15,kg,26.55
2023-09-14,ORD-20230914-6622,Spaghetti Bolognese,Onion,0.05,kg,7.75
2023-09-14,ORD-20230914-4749,Margherita Pizza,Pizza Dough,1,ball,10
2023-09-14,ORD-20230914-4749,Margherita Pizza,Tomato Sauce,0.2,liter,8.55
2023-09-14,ORD-20230914-4749,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.45
2023-09-14,ORD-20230914-2022,Cheeseburger,Burger Bun,1,piece,44
2023-09-14,ORD-20230914-2022,Cheeseburger,Burger Patty,1,piece,34
2023-09-14,ORD-20230914-2022,Cheeseburger,Mozzarella Cheese,0.05,kg,14.4
2023-09-14,ORD-20230914-2022,Cheeseburger,Lettuce,0.1,head,26.9
2023-09-14,ORD-20230914-2022,Cheeseburger,Tomatoes,0.05,kg,2.7
2023-09-14,ORD-20230914-2022,Cheeseburger,Onion,0.02,kg,7.73
2023-09-14,ORD-20230914-3750,Pepperoni Pizza,Pizza Dough,1,ball,9
2023-09-14,ORD-20230914-3750,Pepperoni Pizza,Tomato Sauce,0.2,liter,8.35
2023-09-14,ORD-20230914-3750,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.2
2023-09-14,ORD-20230914-3750,Pepperoni Pizza,Pepperoni,0.1,kg,12.0
2023-09-14,ORD-20230914-8566,Pepperoni Pizza,Pizza Dough,1,ball,8
2023-09-14,ORD-20230914-8566,Pepperoni Pizza,Tomato Sauce,0.2,liter,8.15
2023-09-14,ORD-20230914-8566,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.0
2023-09-14,ORD-20230914-8566,Pepperoni Pizza,Pepperoni,0.1,kg,11.9
2023-09-14,ORD-20230914-1833,Margherita Pizza,Pizza Dough,1,ball,7
2023-09-14,ORD-20230914-1833,Margherita Pizza,Tomato Sauce,0.2,liter,7.95
2023-09-14,ORD-20230914-1833,Margherita Pizza,Mozzarella Cheese,0.25,kg,13.75
2023-09-14,ORD-20230914-6850,Cheeseburger,Burger Bun,1,piece,43
2023-09-14,ORD-20230914-6850,Cheeseburger,Burger Patty,1,piece,33
2023-09-14,ORD-20230914-6850,Cheeseburger,Mozzarella Cheese,0.05,kg,13.7
2023-09-14,ORD-20230914-6850,Cheeseburger,Lettuce,0.1,head,26.8
2023-09-14,ORD-20230914-6850,Cheeseburger,Tomatoes,0.05,kg,2.65
2023-09-14,ORD-20230914-6850,Cheeseburger,Onion,0.02,kg,7.71
2023-09-14,ORD-20230914-4491,Cheeseburger,Burger Bun,1,piece,42
2023-09-14,ORD-20230914-4491,Cheeseburger,Burger Patty,1,piece,32
2023-09-14,ORD-20230914-4491,Cheeseburger,Mozzarella Cheese,0.05,kg,13.65
2023-09-14,ORD-20230914-4491,Cheeseburger,Lettuce,0.1,head,26.7
2023-09-14,ORD-20230914-4491,Cheeseburger,Tomatoes,0.05,kg,2.6
2023-09-14,ORD-20230914-4491,Cheeseburger,Onion,0.02,kg,7.69
2023-09-14,ORD-20230914-2636,Caesar Salad,Lettuce,0.5,head,26.2
2023-09-14,ORD-20230914-2636,Caesar Salad,Tomatoes,0.2,kg,2.4
2023-09-14,ORD-20230914-2636,Caesar Salad,Mozzarella Cheese,0.05,kg,13.6
2023-09-15,ORD-20230915-6719,Caesar Salad,Lettuce,0.5,head,25.7
2023-09-15,ORD-20230915-6719,Caesar Salad,Tomatoes,0.2,kg,17.2
2023-09-15,ORD-20230915-6719,Caesar Salad,Mozzarella Cheese,0.05,kg,13.55
2023-09-15,ORD-20230915-8034,Pepperoni Pizza,Pizza Dough,1,ball,56
2023-09-15,ORD-20230915-8034,Pepperoni Pizza,Tomato Sauce,0.2,liter,27.75
2023-09-15,ORD-20230915-8034,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.35
2023-09-15,ORD-20230915-8034,Pepperoni Pizza,Pepperoni,0.1,kg,11.8
2023-09-15,ORD-20230915-6369,Margherita Pizza,Pizza Dough,1,ball,55
2023-09-15,ORD-20230915-6369,Margherita Pizza,Tomato Sauce,0.2,liter,27.55
2023-09-15,ORD-20230915-6369,Margherita Pizza,Mozzarella Cheese,0.25,kg,13.1
2023-09-15,ORD-20230915-7733,Cheeseburger,Burger Bun,1,piece,41
2023-09-15,ORD-20230915-7733,Cheeseburger,Burger Patty,1,piece,31
2023-09-15,ORD-20230915-7733,Cheeseburger,Mozzarella Cheese,0.05,kg,13.05
2023-09-15,ORD-20230915-7733,Cheeseburger,Lettuce,0.1,head,25.6
2023-09-15,ORD-20230915-7733,Cheeseburger,Tomatoes,0.05,kg,17.15
2023-09-15,ORD-20230915-7733,Cheeseburger,Onion,0.02,kg,7.67
2023-09-15,ORD-20230915-4706,Caesar Salad,Lettuce,0.5,head,25.1
2023-09-15,ORD-20230915-4706,Caesar Salad,Tomatoes,0.2,kg,16.95
2023-09-15,ORD-20230915-4706,Caesar Salad,Mozzarella Cheese,0.05,kg,13.0
2023-09-15,ORD-20230915-7109,Spaghetti Bolognese,Pasta,0.2,kg,10.2
2023-09-15,ORD-20230915-7109,Spaghetti Bolognese,Tomato Sauce,0.15,liter,27.4
2023-09-15,ORD-20230915-7109,Spaghetti Bolognese,Ground Beef,0.15,kg,26.4
2023-09-15,ORD-20230915-7109,Spaghetti Bolognese,Onion,0.05,kg,7.62
2023-09-15,ORD-20230915-5218,Cheeseburger,Burger Bun,1,piece,40
2023-09-15,ORD-20230915-5218,Cheeseburger,Burger Patty,1,piece,30
2023-09-15,ORD-20230915-5218,Cheeseburger,Mozzarella Cheese,0.05,kg,12.95
2023-09-15,ORD-20230915-5218,Cheeseburger,Lettuce,0.1,head,25.0
2023-09-15,ORD-20230915-5218,Cheeseburger,Tomatoes,0.05,kg,16.9
2023-09-15,ORD-20230915-5218,Cheeseburger,Onion,0.02,kg,7.6
2023-09-15,ORD-20230915-3315,Margherita Pizza,Pizza Dough,1,ball,54
2023-09-15,ORD-20230915-3315,Margherita Pizza,Tomato Sauce,0.2,liter,27.2
2023-09-15,ORD-20230915-3315,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.7
2023-09-15,ORD-20230915-3777,Caesar Salad,Lettuce,0.5,head,24.5
2023-09-15,ORD-20230915-3777,Caesar Salad,Tomatoes,0.2,kg,16.7
2023-09-15,ORD-20230915-3777,Caesar Salad,Mozzarella Cheese,0.05,kg,12.65
2023-09-15,ORD-20230915-5519,Margherita Pizza,Pizza Dough,1,ball,53
2023-09-15,ORD-20230915-5519,Margherita Pizza,Tomato Sauce,0.2,liter,27.0
2023-09-15,ORD-20230915-5519,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.4
2023-09-15,ORD-20230915-5056,Spaghetti Bolognese,Pasta,0.2,kg,10.0
2023-09-15,ORD-20230915-5056,Spaghetti Bolognese,Tomato Sauce,0.15,liter,26.85
2023-09-15,ORD-20230915-5056,Spaghetti Bolognese,Ground Beef,0.15,kg,26.25
2023-09-15,ORD-20230915-5056,Spaghetti Bolognese,Onion,0.05,kg,7.55
2023-09-15,ORD-20230915-6194,Pepperoni Pizza,Pizza Dough,1,ball,52
2023-09-15,ORD-20230915-6194,Pepperoni Pizza,Tomato Sauce,0.2,liter,26.65
2023-09-15,ORD-20230915-6194,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,12.2
2023-09-15,ORD-20230915-6194,Pepperoni Pizza,Pepperoni,0.1,kg,11.7
2023-09-15,ORD-20230915-2779,Spaghetti Bolognese,Pasta,0.2,kg,9.8
2023-09-15,ORD-20230915-2779,Spaghetti Bolognese,Tomato Sauce,0.15,liter,26.5
2023-09-15,ORD-20230915-2779,Spaghetti Bolognese,Ground Beef,0.15,kg,26.1
2023-09-15,ORD-20230915-2779,Spaghetti Bolognese,Onion,0.05,kg,7.5
2023-09-15,ORD-20230915-1262,Spaghetti Bolognese,Pasta,0.2,kg,9.6
2023-09-15,ORD-20230915-1262,Spaghetti Bolognese,Tomato Sauce,0.15,liter,26.35
2023-09-15,ORD-20230915-1262,Spaghetti Bolognese,Ground Beef,0.15,kg,25.95
2023-09-15,ORD-20230915-1262,Spaghetti Bolognese,Onion,0.05,kg,7.45
2023-09-15,ORD-20230915-6951,Caesar Salad,Lettuce,0.5,head,24.0
2023-09-15,ORD-20230915-6951,Caesar Salad,Tomatoes,0.2,kg,16.5
2023-09-15,ORD-20230915-6951,Caesar Salad,Mozzarella Cheese,0.05,kg,12.15
2023-09-15,ORD-20230915-1386,Spaghetti Bolognese,Pasta,0.2,kg,9.4
2023-09-15,ORD-20230915-1386,Spaghetti Bolognese,Tomato Sauce,0.15,liter,26.2
2023-09-15,ORD-20230915-1386,Spaghetti Bolognese,Ground Beef,0.15,kg,25.8
2023-09-15,ORD-20230915-1386,Spaghetti Bolognese,Onion,0.05,kg,7.4
2023-09-15,ORD-20230915-6019,Margherita Pizza,Pizza Dough,1,ball,51
2023-09-15,ORD-20230915-6019,Margherita Pizza,Tomato Sauce,0.2,liter,26.0
2023-09-15,ORD-20230915-6019,Margherita Pizza,Mozzarella Cheese,0.25,kg,11.9
2023-09-15,ORD-20230915-1999,Cheeseburger,Burger Bun,1,piece,39
2023-09-15,ORD-20230915-1999,Cheeseburger,Burger Patty,1,piece,29
2023-09-15,ORD-20230915-1999,Cheeseburger,Mozzarella Cheese,0.05,kg,11.85
2023-09-15,ORD-20230915-1999,Cheeseburger,Lettuce,0.1,head,23.9
2023-09-15,ORD-20230915-1999,Cheeseburger,Tomatoes,0.05,kg,16.45
2023-09-15,ORD-20230915-1999,Cheeseburger,Onion,0.02,kg,7.38
2023-09-15,ORD-20230915-3612,Caesar Salad,Lettuce,0.5,head,23.4
2023-09-15,ORD-20230915-3612,Caesar Salad,Tomatoes,0.2,kg,16.25
2023-09-15,ORD-20230915-3612,Caesar Salad,Mozzarella Cheese,0.05,kg,11.8
2023-09-15,ORD-20230915-9067,Cheeseburger,Burger Bun,1,piece,38
2023-09-15,ORD-20230915-9067,Cheeseburger,Burger Patty,1,piece,28
2023-09-15,ORD-20230915-9067,Cheeseburger,Mozzarella Cheese,0.05,kg,11.75
2023-09-15,ORD-20230915-9067,Cheeseburger,Lettuce,0.1,head,23.3
2023-09-15,ORD-20230915-9067,Cheeseburger,Tomatoes,0.05,kg,16.2
2023-09-15,ORD-20230915-9067,Cheeseburger,Onion,0.02,kg,7.36
2023-09-15,ORD-20230915-6319,Margherita Pizza,Pizza Dough,1,ball,50
2023-09-15,ORD-20230915-6319,Margherita Pizza,Tomato Sauce,0.2,liter,25.8
2023-09-15,ORD-20230915-6319,Margherita Pizza,Mozzarella Cheese,0.25,kg,11.5
2023-09-15,ORD-20230915-9594,Pepperoni Pizza,Pizza Dough,1,ball,49
2023-09-15,ORD-20230915-9594,Pepperoni Pizza,Tomato Sauce,0.2,liter,25.6
2023-09-15,ORD-20230915-9594,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,11.3
2023-09-15,ORD-20230915-9594,Pepperoni Pizza,Pepperoni,0.1,kg,11.6
2023-09-15,ORD-20230915-6456,Caesar Salad,Lettuce,0.5,head,22.8
2023-09-15,ORD-20230915-6456,Caesar Salad,Tomatoes,0.2,kg,16.0
2023-09-15,ORD-20230915-6456,Caesar Salad,Mozzarella Cheese,0.05,kg,11.25
2023-09-15,ORD-20230915-2515,Margherita Pizza,Pizza Dough,1,ball,48
2023-09-15,ORD-20230915-2515,Margherita Pizza,Tomato Sauce,0.2,liter,25.4
2023-09-15,ORD-20230915-2515,Margherita Pizza,Mozzarella Cheese,0.25,kg,11.0
2023-09-15,ORD-20230915-6304,Caesar Salad,Lettuce,0.5,head,22.3
2023-09-15,ORD-20230915-6304,Caesar Salad,Tomatoes,0.2,kg,15.8
2023-09-15,ORD-20230915-6304,Caesar Salad,Mozzarella Cheese,0.05,kg,10.95
2023-09-15,ORD-20230915-5581,Cheeseburger,Burger Bun,1,piece,37
2023-09-15,ORD-20230915-5581,Cheeseburger,Burger Patty,1,piece,27
2023-09-15,ORD-20230915-5581,Cheeseburger,Mozzarella Cheese,0.05,kg,10.9
2023-09-15,ORD-20230915-5581,Cheeseburger,Lettuce,0.1,head,22.2
2023-09-15,ORD-20230915-5581,Cheeseburger,Tomatoes,0.05,kg,15.75
2023-09-15,ORD-20230915-5581,Cheeseburger,Onion,0.02,kg,7.34
2023-09-15,ORD-20230915-9771,Pepperoni Pizza,Pizza Dough,1,ball,47
2023-09-15,ORD-20230915-9771,Pepperoni Pizza,Tomato Sauce,0.2,liter,25.2
2023-09-15,ORD-20230915-9771,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,10.7
2023-09-15,ORD-20230915-9771,Pepperoni Pizza,Pepperoni,0.1,kg,11.5
2023-09-15,ORD-20230915-6839,Pepperoni Pizza,Pizza Dough,1,ball,46
2023-09-15,ORD-20230915-6839,Pepperoni Pizza,Tomato Sauce,0.2,liter,25.0
2023-09-15,ORD-20230915-6839,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,10.5
2023-09-15,ORD-20230915-6839,Pepperoni Pizza,Pepperoni,0.1,kg,11.4
2023-09-15,ORD-20230915-4347,Caesar Salad,Lettuce,0.5,head,21.7
2023-09-15,ORD-20230915-4347,Caesar Salad,Tomatoes,0.2,kg,15.55
2023-09-15,ORD-20230915-4347,Caesar Salad,Mozzarella Cheese,0.05,kg,10.45
2023-09-15,ORD-20230915-5032,Spaghetti Bolognese,Pasta,0.2,kg,9.2
2023-09-15,ORD-20230915-5032,Spaghetti Bolognese,Tomato Sauce,0.15,liter,24.85
2023-09-15,ORD-20230915-5032,Spaghetti Bolognese,Ground Beef,0.15,kg,25.65
2023-09-15,ORD-20230915-5032,Spaghetti Bolognese,Onion,0.05,kg,7.29
2023-09-15,ORD-20230915-5340,Caesar Salad,Lettuce,0.5,head,21.2
2023-09-15,ORD-20230915-5340,Caesar Salad,Tomatoes,0.2,kg,15.35
2023-09-15,ORD-20230915-5340,Caesar Salad,Mozzarella Cheese,0.05,kg,10.4
2023-09-16,ORD-20230916-5963,Margherita Pizza,Pizza Dough,1,ball,45
2023-09-16,ORD-20230916-5963,Margherita Pizza,Tomato Sauce,0.2,liter,24.65
2023-09-16,ORD-20230916-5963,Margherita Pizza,Mozzarella Cheese,0.25,kg,10.15
2023-09-16,ORD-20230916-8390,Pepperoni Pizza,Pizza Dough,1,ball,44
2023-09-16,ORD-20230916-8390,Pepperoni Pizza,Tomato Sauce,0.2,liter,24.45
2023-09-16,ORD-20230916-8390,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.95
2023-09-16,ORD-20230916-8390,Pepperoni Pizza,Pepperoni,0.1,kg,11.3
2023-09-16,ORD-20230916-3855,Caesar Salad,Lettuce,0.5,head,20.7
2023-09-16,ORD-20230916-3855,Caesar Salad,Tomatoes,0.2,kg,15.15
2023-09-16,ORD-20230916-3855,Caesar Salad,Mozzarella Cheese,0.05,kg,9.9
2023-09-16,ORD-20230916-8917,Caesar Salad,Lettuce,0.5,head,20.2
2023-09-16,ORD-20230916-8917,Caesar Salad,Tomatoes,0.2,kg,14.95
2023-09-16,ORD-20230916-8917,Caesar Salad,Mozzarella Cheese,0.05,kg,9.85
2023-09-16,ORD-20230916-4191,Margherita Pizza,Pizza Dough,1,ball,43
2023-09-16,ORD-20230916-4191,Margherita Pizza,Tomato Sauce,0.2,liter,24.25
2023-09-16,ORD-20230916-4191,Margherita Pizza,Mozzarella Cheese,0.25,kg,9.6
2023-09-16,ORD-20230916-2192,Cheeseburger,Burger Bun,1,piece,36
2023-09-16,ORD-20230916-2192,Cheeseburger,Burger Patty,1,piece,26
2023-09-16,ORD-20230916-2192,Cheeseburger,Mozzarella Cheese,0.05,kg,9.55
2023-09-16,ORD-20230916-2192,Cheeseburger,Lettuce,0.1,head,20.1
2023-09-16,ORD-20230916-2192,Cheeseburger,Tomatoes,0.05,kg,14.9
2023-09-16,ORD-20230916-2192,Cheeseburger,Onion,0.02,kg,7.27
2023-09-16,ORD-20230916-2351,Spaghetti Bolognese,Pasta,0.2,kg,34.0
2023-09-16,ORD-20230916-2351,Spaghetti Bolognese,Tomato Sauce,0.15,liter,24.1
2023-09-16,ORD-20230916-2351,Spaghetti Bolognese,Ground Beef,0.15,kg,25.5
2023-09-16,ORD-20230916-2351,Spaghetti Bolognese,Onion,0.05,kg,7.22
2023-09-16,ORD-20230916-3109,Pepperoni Pizza,Pizza Dough,1,ball,42
2023-09-16,ORD-20230916-3109,Pepperoni Pizza,Tomato Sauce,0.2,liter,23.9
2023-09-16,ORD-20230916-3109,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,9.35
2023-09-16,ORD-20230916-3109,Pepperoni Pizza,Pepperoni,0.1,kg,11.2
2023-09-16,ORD-20230916-2153,Caesar Salad,Lettuce,0.5,head,19.6
2023-09-16,ORD-20230916-2153,Caesar Salad,Tomatoes,0.2,kg,14.7
2023-09-16,ORD-20230916-2153,Caesar Salad,Mozzarella Cheese,0.05,kg,9.3
2023-09-16,ORD-20230916-1407,Caesar Salad,Lettuce,0.5,head,19.1
2023-09-16,ORD-20230916-1407,Caesar Salad,Tomatoes,0.2,kg,14.5
2023-09-16,ORD-20230916-1407,Caesar Salad,Mozzarella Cheese,0.05,kg,9.25
2023-09-16,ORD-20230916-1700,Cheeseburger,Burger Bun,1,piece,35
2023-09-16,ORD-20230916-1700,Cheeseburger,Burger Patty,1,piece,25
2023-09-16,ORD-20230916-1700,Cheeseburger,Mozzarella Cheese,0.05,kg,9.2
2023-09-16,ORD-20230916-1700,Cheeseburger,Lettuce,0.1,head,19.0
2023-09-16,ORD-20230916-1700,Cheeseburger,Tomatoes,0.05,kg,14.45
2023-09-16,ORD-20230916-1700,Cheeseburger,Onion,0.02,kg,7.2
2023-09-16,ORD-20230916-5559,Spaghetti Bolognese,Pasta,0.2,kg,33.8
2023-09-16,ORD-20230916-5559,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.75
2023-09-16,ORD-20230916-5559,Spaghetti Bolognese,Ground Beef,0.15,kg,25.35
2023-09-16,ORD-20230916-5559,Spaghetti Bolognese,Onion,0.05,kg,7.15
2023-09-16,ORD-20230916-8078,Spaghetti Bolognese,Pasta,0.2,kg,33.6
2023-09-16,ORD-20230916-8078,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.6
2023-09-16,ORD-20230916-8078,Spaghetti Bolognese,Ground Beef,0.15,kg,25.2
2023-09-16,ORD-20230916-8078,Spaghetti Bolognese,Onion,0.05,kg,7.1
2023-09-16,ORD-20230916-3832,Spaghetti Bolognese,Pasta,0.2,kg,33.4
2023-09-16,ORD-20230916-3832,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.45
2023-09-16,ORD-20230916-3832,Spaghetti Bolognese,Ground Beef,0.15,kg,25.05
2023-09-16,ORD-20230916-3832,Spaghetti Bolognese,Onion,0.05,kg,7.05
2023-09-16,ORD-20230916-8724,Caesar Salad,Lettuce,0.5,head,18.5
2023-09-16,ORD-20230916-8724,Caesar Salad,Tomatoes,0.2,kg,14.25
2023-09-16,ORD-20230916-8724,Caesar Salad,Mozzarella Cheese,0.05,kg,9.15
2023-09-16,ORD-20230916-9661,Margherita Pizza,Pizza Dough,1,ball,41
2023-09-16,ORD-20230916-9661,Margherita Pizza,Tomato Sauce,0.2,liter,23.25
2023-09-16,ORD-20230916-9661,Margherita Pizza,Mozzarella Cheese,0.25,kg,8.9
2023-09-16,ORD-20230916-7868,Spaghetti Bolognese,Pasta,0.2,kg,33.2
2023-09-16,ORD-20230916-7868,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.1
2023-09-16,ORD-20230916-7868,Spaghetti Bolognese,Ground Beef,0.15,kg,24.9
2023-09-16,ORD-20230916-7868,Spaghetti Bolognese,Onion,0.05,kg,7.0
2023-09-16,ORD-20230916-9097,Cheeseburger,Burger Bun,1,piece,34
2023-09-16,ORD-20230916-9097,Cheeseburger,Burger Patty,1,piece,24
2023-09-16,ORD-20230916-9097,Cheeseburger,Mozzarella Cheese,0.05,kg,8.85
2023-09-16,ORD-20230916-9097,Cheeseburger,Lettuce,0.1,head,18.4
2023-09-16,ORD-20230916-9097,Cheeseburger,Tomatoes,0.05,kg,14.2
2023-09-16,ORD-20230916-9097,Cheeseburger,Onion,0.02,kg,6.98
2023-09-16,ORD-20230916-8372,Margherita Pizza,Pizza Dough,1,ball,40
2023-09-16,ORD-20230916-8372,Margherita Pizza,Tomato Sauce,0.2,liter,22.9
2023-09-16,ORD-20230916-8372,Margherita Pizza,Mozzarella Cheese,0.25,kg,8.6
2023-09-16,ORD-20230916-1647,Caesar Salad,Lettuce,0.5,head,17.9
2023-09-16,ORD-20230916-1647,Caesar Salad,Tomatoes,0.2,kg,14.0
2023-09-16,ORD-20230916-1647,Caesar Salad,Mozzarella Cheese,0.05,kg,8.55
2023-09-16,ORD-20230916-9874,Spaghetti Bolognese,Pasta,0.2,kg,33.0
2023-09-16,ORD-20230916-9874,Spaghetti Bolognese,Tomato Sauce,0.15,liter,22.75
2023-09-16,ORD-20230916-9874,Spaghetti Bolognese,Ground Beef,0.15,kg,24.75
2023-09-16,ORD-20230916-9874,Spaghetti Bolognese,Onion,0.05,kg,6.93
2023-09-16,ORD-20230916-6087,Caesar Salad,Lettuce,0.5,head,17.4
2023-09-16,ORD-20230916-6087,Caesar Salad,Tomatoes,0.2,kg,13.8
2023-09-16,ORD-20230916-6087,Caesar Salad,Mozzarella Cheese,0.05,kg,8.5
2023-09-16,ORD-20230916-6877,Caesar Salad,Lettuce,0.5,head,16.9
